,word,freq,pos
7394,назарян,1183,NOUN
7395,дрожать,1182,INFN
7396,земледелие,1182,NOUN
7397,газизов,1182,NOUN
7398,компенсация,1182,NOUN
7399,жукова,1182,NOUN
7400,анализатор,1182,NOUN
7401,виноградовский,1182,ADJF
7402,толковаться,1181,INFN
7403,столбец,1181,NOUN
7404,исповедь,1181,NOUN
7405,опрашивать,1181,INFN
7406,итеративный,1181,ADJF
7407,возвышенный,1180,ADJF
7408,ветка,1180,NOUN
7409,равнозначный,1180,ADJF
7410,муравьев,1180,NOUN
7411,метаморфоза,1180,NOUN
7412,горожанин,1179,NOUN
7413,велеть,1179,INFN
7414,господствующий,1179,ADJF
7415,представленности??,1179,
7416,хла,1178,
7417,ТГПУ??,1178,
7418,темпоральные??,1178,
7419,дуализм,1178,NOUN
7420,рубцов,1178,NOUN
7421,информирование,1178,NOUN
7422,добавляться,1177,INFN
7423,излишний,1177,ADJF
7424,переименование,1177,NOUN
7425,мельник,1177,NOUN
7426,несвободный,1177,ADJF
7427,тихомиров,1177,NOUN
7428,желательность,1177,NOUN
7429,программирование,1177,NOUN
7430,Скобликова??,1177,
7431,мнимый,1176,ADJF
7432,фауна,1176,NOUN
7433,присваивать,1176,INFN
7434,сосна,1176,NOUN
7435,вытеснение,1176,NOUN
7436,тит,1176,NOUN
7437,премия,1175,NOUN
7438,бд,1175,NOUN
7439,ПД??,1175,
7440,БЭС??,1175,
7441,публицист,1174,NOUN
7442,дуть,1174,INFN
7443,тянуть,1174,INFN
7444,письменно,1174,ADVB
7445,барьер,1173,NOUN
7446,владикавказ,1173,NOUN
7447,русс,1172,NOUN
7448,генеральный,1172,ADJF
7449,базис,1172,NOUN
7450,квадратура,1172,NOUN
7451,механический,1171,ADJF
7452,основоположник,1171,NOUN
7453,герасимова,1171,NOUN
7454,эталонный,1171,ADJF
7455,миньяр,1171,NOUN
7456,висеть,1170,INFN
7457,леонов,1170,NOUN
7458,цитироваться,1169,INFN
7459,сопровождение,1169,NOUN
7460,посвящаться,1169,INFN
7461,сорт,1168,NOUN
7462,вокальный,1168,ADJF
7463,сопрягать,1168,INFN
7464,подгот??,1168,
7465,окуджава,1168,NOUN
7466,заимствоваться,1167,INFN
7467,платок,1167,NOUN
7468,подпись,1167,NOUN
7469,сербохорватский,1167,ADJF
7470,локативных??,1167,
7471,кемеровский,1167,ADJF
7472,рубашка,1166,NOUN
7473,карточка,1166,NOUN
7474,яд,1166,NOUN
7475,уменьшаться,1166,INFN
7476,бесприставочный,1166,ADJF
7477,строевой,1165,ADJF
7478,писательский,1165,ADJF
7479,искренность,1165,NOUN
7480,посылка,1165,NOUN
7481,предметность,1165,NOUN
7482,толк,1164,INTJ
7483,прибывать,1164,INFN
7484,изготовление,1164,NOUN
7485,фу,1164,INTJ
7486,отграничивать,1163,INFN
7487,подчеркивание,1163,NOUN
7488,усовершенствование,1163,NOUN
7489,тор,1163,NOUN
7490,млн??,1163,
7491,виноград,1163,NOUN
7492,Шк??,1163,
7493,таллинн,1163,NOUN
7494,Магьачкъала??,1163,
7495,шить,1161,INFN
7496,аргументировать,1161,INFN
7497,полтора,1161,NUMR
7498,ономасиология,1161,NOUN
7499,индийский,1160,ADJF
7500,логичный,1160,ADJF
7501,загадочный,1159,ADJF
7502,квантор,1159,NOUN
7503,адресованности??,1159,
7504,возвращать,1158,INFN
7505,слева,1158,ADVB
7506,грязный,1158,ADJF
7507,вопросный,1157,ADJF
7508,попробовать,1157,INFN
7509,инженер,1157,NOUN
7510,печ,1157,
7511,отрыв,1157,NOUN
7512,бол??,1157,
7513,гарипов,1157,NOUN
7514,межуровневый,1157,ADJF
7515,романс,1156,NOUN
7516,киргиз,1156,NOUN
7517,пик,1156,NOUN
7518,взаимопроникновение,1156,NOUN
7519,эн,1156,NOUN
7520,молчанова,1156,NOUN
7521,довлатов,1156,NOUN
7522,КЛ??,1156,
7523,президентский,1155,ADJF
7524,Ченки??,1154,
7525,блеск,1153,NOUN
7526,капля,1153,NOUN
7527,АПН??,1153,
7528,формулировать,1152,INFN
7529,серб,1152,NOUN
7530,компактный,1152,ADJF
7531,гласная,1151,ADJF
7532,поволжский,1151,ADJF
7533,опарино,1151,ADJS
7534,слабость,1150,NOUN
7535,мишень,1150,NOUN
7536,воровской,1150,ADJF
7537,опосредованно,1150,ADVB
7538,СГПИ??,1150,
7539,осипова,1150,NOUN
7540,неизменно,1149,ADVB
7541,мех,1149,NOUN
7542,преломление,1149,NOUN
7543,эвристический,1149,ADJF
7544,обещать,1148,INFN
7545,скромный,1148,ADJF
7546,пестрый,1148,ADJF
7547,импульс,1148,NOUN
7548,нидерландский,1148,ADJF
7549,игрок,1147,NOUN
7550,стан,1147,NOUN
7551,наставление,1147,NOUN
7552,нигде,1146,ADVB
7553,парк,1146,NOUN
7554,стругацкий,1146,NOUN
7555,многолетний,1146,ADJF
7556,Рец??,1146,
7557,результирующий,1146,ADJF
7558,точик??,1146,
7559,дышать,1145,INFN
7560,познакомиться,1145,INFN
7561,неограниченный,1145,ADJF
7562,научаться,1145,INFN
7563,романова,1145,NOUN
7564,Дешериева??,1145,
7565,языкозн??,1145,
7566,ладонь,1144,NOUN
7567,экзотический,1144,ADJF
7568,племенной,1144,ADJF
7569,уместно,1144,ADVB
7570,кустарник,1144,NOUN
7571,томда??,1144,
7572,иерархически,1144,ADVB
7573,невидимый,1143,ADJF
7574,булыгина,1143,NOUN
7575,идиостиль??,1143,
7576,Олянич??,1143,
7577,рецензент,1142,NOUN
7578,наследство,1142,NOUN
7579,квалифицироваться,1142,INFN
7580,Бертагаев??,1142,
7581,белоруссия,1141,NOUN
7582,норвежский,1141,ADJF
7583,фирсов,1141,NOUN
7584,Береговская??,1141,
7585,власова,1141,NOUN
7586,базылев,1141,ADJS
7587,демократизация,1140,NOUN
7588,бесспорно,1140,ADJS
7589,сомневаться,1140,INFN
7590,байрамова,1140,NOUN
7591,захаренко,1140,NOUN
7592,неточный,1139,ADJF
7593,обобщаться,1139,INFN
7594,зао,1139,NOUN
7595,ТС??,1139,
7596,пожар,1138,NOUN
7597,ца??,1138,
7598,фоменко,1138,NOUN
7599,клетка,1138,NOUN
7600,коновалов,1138,NOUN
7601,знач??,1138,
7602,матвеева,1138,NOUN
7603,угодно,1137,ADJS
7604,зверев,1137,GRND
7605,колебаться,1137,INFN
7606,кай,1136,NOUN
7607,борода,1135,NOUN
7608,проклятие,1135,NOUN
7609,фронт,1135,NOUN
7610,вкусовой,1135,ADJF
7611,повседневность,1135,NOUN
7612,шевелев,1135,NOUN
7613,интроспекция,1135,NOUN
7614,превосходный,1134,ADJF
7615,пятьдесят,1134,NUMR
7616,одевать,1134,INFN
7617,презумпция,1134,NOUN
7618,родник,1133,NOUN
7619,непринужденный,1133,ADJF
7620,воспитывать,1133,INFN
7621,еск??,1133,
7622,иск,1133,NOUN
7623,предупреждение,1133,NOUN
7624,русаков,1133,NOUN
7625,ирреальность,1133,NOUN
7626,раздельный,1133,ADJF
7627,хеттский,1133,ADJF
7628,максимова,1132,NOUN
7629,Казакевич??,1132,
7630,регистрация,1131,NOUN
7631,узбекистан,1131,NOUN
7632,внук,1130,NOUN
7633,придание,1130,NOUN
7634,членить,1130,INFN
7635,благополучие,1130,NOUN
7636,примечательный,1129,ADJF
7637,венец,1129,NOUN
7638,компетентность,1129,NOUN
7639,Научн??,1129,
7640,слагать,1128,INFN
7641,праздничный,1128,ADJF
7642,носовой,1128,ADJF
7643,агитационный,1128,ADJF
7644,Манерко??,1128,
7645,настаивать,1127,INFN
7646,находка,1127,NOUN
7647,эхо,1127,NOUN
7648,брань,1127,NOUN
7649,унифицировать,1127,INFN
7650,утилитарный,1127,ADJF
7651,Лингвострановедческая??,1127,
7652,острота,1126,NOUN
7653,Срезневского??,1126,
7654,уйгур,1126,NOUN
7655,рыночный,1126,ADJF
7656,ПФ??,1126,
7657,преступник,1125,NOUN
7658,интрига,1125,NOUN
7659,приготовление,1125,NOUN
7660,пастух,1125,NOUN
7661,директива,1125,NOUN
7662,Хухуни??,1125,
7663,куст,1124,NOUN
7664,неизвестно,1124,ADVB
7665,шмидт,1124,NOUN
7666,внесение,1124,NOUN
7667,тув??,1124,
7668,мета,1124,NOUN
7669,родионов,1124,NOUN
7670,ориентированность,1124,NOUN
7671,брызгунова,1124,NOUN
7672,диалоговый,1124,ADJF
7673,аркадьев,1123,NOUN
7674,сахаров,1123,NOUN
7675,дискретность,1123,NOUN
7676,тетя,1122,NOUN
7677,бай,1122,NOUN
7678,возрастание,1122,NOUN
7679,Цит??,1121,
7680,смешной,1120,ADJF
7681,сок,1120,NOUN
7682,олег,1120,NOUN
7683,ванна,1120,NOUN
7684,апеллировать,1120,INFN
7685,локализованность??,1120,
7686,османский,1119,ADJF
7687,кора,1119,NOUN
7688,внутренне,1119,ADVB
7689,счетный,1119,ADJF
7690,Майсак??,1119,
7691,Хайдаков??,1119,
7692,Шварцкопф??,1119,
7693,мор,1118,NOUN
7694,зад,1118,NOUN
7695,вместилище,1118,NOUN
7696,Гюббенет??,1118,
7697,многократно,1117,ADVB
7698,наличествовать,1117,INFN
7699,ДП??,1117,
7700,бальмонт,1117,NOUN
7701,деформация,1117,NOUN
7702,истолковывать,1116,INFN
7703,англосаксонский,1116,ADJF
7704,дурной,1115,ADJF
7705,козырев,1115,NOUN
7706,композитный,1115,ADJF
7707,межрегиональный,1115,ADJF
7708,дескриптор,1115,NOUN
7709,фа,1114,NOUN
7710,мокша,1114,NOUN
7711,бородина,1114,NOUN
7712,дефис,1114,NOUN
7713,Ицкович??,1114,
7714,рана,1113,NOUN
7715,удмуртия,1113,NOUN
7716,двадцатый,1113,ADJF
7717,АиФ??,1113,
7718,обладатель,1112,NOUN
7719,файл,1112,NOUN
7720,Межд??,1112,
7721,восхищение,1111,NOUN
7722,кпсс,1111,NOUN
7723,громов,1111,NOUN
7724,Микрополе??,1111,
7725,калашников,1110,NOUN
7726,разветвлять,1110,INFN
7727,лариса,1110,NOUN
7728,кулинарный,1110,ADJF
7729,Водак??,1110,
7730,контейнер,1109,NOUN
7731,эвм,1109,NOUN
7732,содействовать,1108,INFN
7733,держаться,1108,INFN
7734,СЗ??,1108,
7735,наступление,1107,NOUN
7736,тираж,1107,NOUN
7737,сновидение,1107,NOUN
7738,туркм??,1106,
7739,мг,1106,NOUN
7740,понижение,1105,NOUN
7741,хана,1105,NOUN
7742,контактирование,1105,NOUN
7743,махмутов,1105,NOUN
7744,противопоставленность,1105,NOUN
7745,клауз??,1105,
7746,Блэк??,1105,
7747,местонахождение,1104,NOUN
7748,богослужение,1104,NOUN
7749,ресторан,1104,NOUN
7750,надежность,1103,NOUN
7751,согласованный,1103,PRTF
7752,счесть,1103,INFN
7753,вымышленный,1102,ADJF
7754,дворец,1102,NOUN
7755,аня,1102,NOUN
7756,твардовский,1102,NOUN
7757,краснов,1102,NOUN
7758,извне,1102,ADVB
7759,максимум,1102,PRCL
7760,гринберг,1102,NOUN
7761,Чахоян??,1102,
7762,научать,1101,INFN
7763,сервис,1101,NOUN
7764,налицо,1101,ADVB
7765,якутия,1101,NOUN
7766,Башкорт??,1101,
7767,сословие,1100,NOUN
7768,редакционный,1100,ADJF
7769,осуждение,1100,NOUN
7770,судно,1099,NOUN
7771,ильич,1099,NOUN
7772,почувствовать,1099,INFN
7773,развертываться,1099,INFN
7774,заударный,1099,ADJF
7775,когнитивизма??,1099,
7776,гаврин,1099,NOUN
7777,благодарить,1098,INFN
7778,драгоценный,1098,ADJF
7779,пономарев,1097,NOUN
7780,Кумахов??,1097,
7781,баня,1096,NOUN
7782,пересмотр,1096,NOUN
7783,наме??,1096,
7784,горшкова,1096,NOUN
7785,искренний,1095,ADJF
7786,мышь,1095,NOUN
7787,ОГУ??,1095,
7788,секрет,1094,NOUN
7789,Финно??,1094,
7790,зайти,1094,INFN
7791,безусловный,1094,ADJF
7792,дубовский,1094,ADJF
7793,Штайн??,1094,
7794,прекращение,1093,NOUN
7795,овраг,1093,NOUN
7796,Леканта??,1093,
7797,образцовый,1092,ADJF
7798,трехчленный,1092,ADJF
7799,подвид,1092,NOUN
7800,абазинский,1092,ADJF
7801,девица,1091,NOUN
7802,утрачиваться,1091,INFN
7803,стоящий,1091,ADJF
7804,изолированно,1091,ADVB
7805,переселенец,1091,NOUN
7806,равновесие,1091,NOUN
7807,деяние,1090,NOUN
7808,сходиться,1090,INFN
7809,укра??,1090,
7810,эпистемология,1090,NOUN
7811,каренина,1089,NOUN
7812,освобождать,1089,INFN
7813,житийный,1089,ADJF
7814,гений,1088,NOUN
7815,короче,1088,CONJ
7816,замок,1088,NOUN
7817,соприкосновение,1088,NOUN
7818,убегать,1087,INFN
7819,предписывать,1087,INFN
7820,ын??,1087,
7821,самаркандский,1087,ADJF
7822,еврей,1087,NOUN
7823,Заботкина??,1087,
7824,востоковед,1086,NOUN
7825,побудительность,1086,NOUN
7826,когниции??,1086,
7827,забайкалье,1085,NOUN
7828,ППК??,1085,
7829,незнание,1084,NOUN
7830,специфически,1084,ADVB
7831,определитель,1084,NOUN
7832,древнеуйгурский,1084,ADJF
7833,привозить,1083,INFN
7834,затруднительный,1083,ADJF
7835,крюк,1083,NOUN
7836,Шрамм??,1083,
7837,боярин,1082,NOUN
7838,болгарин,1082,NOUN
7839,донецк,1082,NOUN
7840,троянский,1082,ADJF
7841,аристов,1082,NOUN
7842,статичный,1082,ADJF
7843,феоктистов,1082,NOUN
7844,мироощущение,1081,NOUN
7845,административно,1081,ADVB
7846,интервокальный,1081,ADJF
7847,инженерный,1081,ADJF
7848,приказывать,1080,INFN
7849,смелый,1080,ADJF
7850,вызов,1080,NOUN
7851,поражение,1080,NOUN
7852,нерегулярный,1080,ADJF
7853,односторонний,1079,ADJF
7854,лу,1079,
7855,утка,1079,NOUN
7856,негативно,1079,ADVB
7857,эксплицироваться,1079,INFN
7858,Марра??,1078,
